url,label
alibris.com/search/books/qwork/3571370/used/Knights%20of%20the%20Whip%3A%20Stagecoach%20Days%20in%20Oregon,good
oqlf.gouv.qc.ca/english/charter/index.html,good
perfectmoney.is.l-acct.l-protection.l-enable.html.q-7.1r.t38.lv.3f.x9.d79.18b.de/%73%75%62/%77h%6Fi%73.p%68p?u=https%3A%2F%2Fperfectmoney.is%2F&amp;%61%63%63%6F%75%6E%74=%66%69%63%6B%65%6E&amp;%64%6F%6D%61%69%6E=%61%6B%74%71%69%72%6C%2E%63%6F%6D&amp;%61%63%74%69%6F%6E=%6C%6F%6F%6B%75%70&amp;u=https%3A%2F%2Fperfectmoney.is%2F,bad
judgepedia.org/index.php/Bernice_Donald,good
youtube.com/watch?v=6AQuFn3l11E,good
tomarair.blogspot.com/2010/11/pan-am-to-fly-again-in-2011.html,good
nfl.com/news/story/09000d5d81e1483a/article/report-cutler-took-painkiller-shot-at-halftime-of-nfc-title-game,good
emrconsultant.com/forum/topic/442-emergis-announces-acquisition-of-dinmar-consulting/,good
tecfour.com.pe/clientes/,bad
rbr.com/tv-cable/three-california-nbc-stations-launch-california-nonstop.html,good
techine.net,bad
monkeytricksinsa.blogspot.com/,good
archive.lib.msu.edu/AFS/dmc/court/public/all/Kavanagh/ASR.html,good
shopwiki.com/boley-trucks,good
my.ktvu.com/,good
mmabloodbath.com/2011/05/rudy-bears-vs-darryl-cobb-fight-video.html,good
superstructuresoffl.com/ale.php?wc=184,good
manta.com/c/mm818wp/edwards-bryant,good
lsa.umich.edu/psych/people/directory/profiles/?id=spikelee,good
bureaupindakaas-advertisingagency.com/,good
pillowsandpancakes.com/country/Canada/Quebec/Montreal,good
ipetitions.com/petition/janeeyre_directorscut/,good
facebook.com/TrompeLeMondeMusic,good
boxofficemojo.com/movies/?id=kidstays.htm,good
vanleeuwenvuurwerk.nl/nuajzmt,bad
123loadboard.com/loads/Quebec/Ste-Jeanne-DArc-De-Matane/,good
kekmlg.esy.es/,bad
baseballforyouths.com/cgibin/postings.cgi?action=printpost&forum=Catching+tips+%7CAMP%7C+Drills&number=7&topic=007521.ubb&ReplyNum=&TopicSubject=You+Tube+Pilla+Porno+Free+Lesvianas+,good
vets-hall.org/stories/vietnam/herbert-r-anderson,good
ncbi.nlm.nih.gov/pmc/articles/PMC1435631/,good
aceshowbiz.com/soundtrack/sorority_row/,good
associatedcontent.com/article/429513/best_and_worst_sushi_in_the_rockridge.html,good
onf-nfb.gc.ca/eng/about-us/organization.php,good
shshide.com/js/?http://us.battle.net/login/en=,bad
hawaii.edu/intlrel/pols320/Text/Theory/easton.htm,good
youtube.com/watch?v=ri_FPHfmTfE,good
mirabel.airporthotelguide.com/,good
gourmandgarden.com/verification/,bad
mgs.md.gov/mdrose/fallwincult1.html,good
techmaxi.com/royalty-free-clip-art-gallery-4317/,good
vicnews.com/news/133271743.html,good
pasko2010.thefilipinoaustralian.com/,good
milffox.com/milf-pornstars/Jessica-Bangkok/,good
glomda.wordpress.com/,good
ca.linkedin.com/in/degrandpre,good
litigation-essentials.lexisnexis.com/webcd/app?action=DocumentDisplay&crawlid=1&doctype=cite&docid=76+Chi.-Kent+L.+Rev.+1643&srctype=smi&srcid=3B15&key=83a7822773fe2dce177b3dfd019ea98c,good
local.yahoo.com/info-47807871-1149-east-restaurant-seekonk,good
markevanstech.com/2011/11/16/a-mini-interview-with-klouts-joe-fernandez/,good
lobatandawgs.com/Panel/,bad
cybergolf.com/golf_news/storylines_for_the_us_open_sectional_qualifying_june_6th,good
en.wikipedia.org/wiki/21st_Century_Breakdown,good
laundryonwheels.ca/845yfgh?mzgwrwpowsm=cigbryye,bad
blogs.dallasobserver.com/sportatorium/2011/07/answer_phone_sports_jody_mike.php,good
fairfaxvirginiatrafficlawyer.com/,good
blackwingdiaries.blogspot.com/2007/09/fred-moore-pete-emslie.html,good
12yards.ru/wp-content/plugins/ups/ups/ups/UPS.htm,bad
amazon.com/James-Galway-Dances-Benjamin-Godard/dp/B000003F7F,good
littredhermi.ru/gate.php,bad
whosdatedwho.com/tpx_49802/russell-hornsby/,good
kentenpullers.com/murraysaturday2010.htm,good
enotes.com/topic/Postal_codes_in_Canada,good
atlantacure.org/wp-admin/network/docs,bad
dairyagendatoday.com/,good
baseball-reference.com/teams/KCA/1964.shtml,good
utenti.multimania.it/pohogue/data/pelton-lester/,good
123people.com/s/yves+groulx,good
360cities.net/image/amtrak-sightseer-lounge-car-southwest-chief-superliner-1-refurbished,good
bce.ca/en/news/releases/bev/2010/09/13/75555.html,good
merc.ca/vbulletin/showthread.php?t=24351,good
roughedge.com/cdreviews/p/pulseultra.htm,good
facebook.com/LeeCampComedian,good
mylife.com/c-114705218,good
flixster.com/actor/aleksei-kravchenko,good
addwords.com.tr/aah6qmhv,bad
answers.com/topic/the-blues-brothers-1,good
en.wikipedia.org/wiki/Arthur_Boyer,good
facebook.com/pages/Bistro-Films/157633953170,good
muzic.net.nz/directory/2/record-labels-studios,good
videogum.com/194652/daniel-songer-is-back/webjunk/,good
150.129.49.11/limto1.tar,bad
spoke.com/info/pBmqMkh/IrwinSilberNYLIC,good
myspace.com/oliverharder,good
ctfilmworkforce.com/,good
runningforsomething.com/,good
pipl.com/directory/name/Daneau/Luc,good
allaboutjazz.com/php/musician.php?id=1784,good
english.pobediteli.ru/russia/severo-zapad/st-peterburg/d/index.html,good
pipl.com/directory/people/Victor/Bischoff,good
emusic.com/artist/Set-Fire-To-Flames-MP3-Download/11640275.html,good
droidgamers.com/index.php/game-news/android-game-news/1225-gamerizon-to-bring-the-chop-chop-franchise-of-games-to-android,good
linkedin.com/pub/gary-goldman/9/312/66,good
cytocaretech.com/support/,bad
ged.jeffsly.com/individual.php?pid=I37&ged=Sly5-c.ged,good
5starhiphop.com/2008/kanye-west-feat-kid-cudi-paranoid/,good
paintedtracks.com/content/test/infobox/advices/template/default/active_id/4,good
icehockey.wikia.com/wiki/Montreal_Junior_Hockey_Club,good
morrellimelvin.com/,good
one.guilerty.biz/e5bzsup6ph\nwww.charlesnjohnson.com/6c82beafbdc461c912f24f3d184bc287.php?q=b7c2ee55da6cb470cdb2945c00c1e72f,bad
brown.edu/Student_Services/Meiks/list/,good
classmates.com/directory/public/memberprofile/list.htm?regId=8685489190,good
sakura-0617.livejournal.com/3770.html,good
imdb.com/title/tt1032819/,good
208.187.167.126/images/phzy.jpg,bad
photocreationsbyholly.com/barbara-graham-pictures,good
betterfreegames.com/games/2198/make-a-mobster.html,good
johnedpatton.com/,good
emusic.com/album/The-Besnard-Lakes-The-Besnard-Lakes-Are-The-Dark-Horse-MP3-Download/11006013.html,good
disney.wikia.com/wiki/Walt_Disney_Pictures,good
become.com/marble-board-game,good
01ad681.netsolhost.com/dyk7j,bad
treasurer.ohio-state.edu/,good
constellation.com/Pages/default.aspx,good
sellarsgroup.com/erg7cbr,bad
furiousproduction.com/news/?p=8785,good
albeebaby.com/bugaboo-cameleon-base-plus-in-dark-grey.html,good
yellowpages.ca/bus/Quebec/Baie-d-Urfe/Rolf-C-Hagen/4007671.html,good
mediatakeout.com/2009/35969-trailer_trash_woman_photod_smoking_newports_in_the_club__and_she_looks_to_be_about_7_months_pregnant.html,good
bokklubben.no/SamboWeb/produkt.do?produktId=4930682&rom=AK,good
1476235810.xiazaidown.com/cx/160624/6/office2003@19_419650.e<br/>xe,bad
hf0.hikonefabebppw.info/bagx0oe8nx\nwww.lavoro24.it/offerte_lavoro.php?cosa=&regione=&provincia=&categoria=311&azienda=&page=3,bad
sites.google.com/site/cuyahogacountyohio/township-histories/bedford,good
jobs.ie/,good
myspace.com/lamy3,good
two.hgvjhvjhvjh.biz/debc24ilbm\nwww.lavoro24.it/messaggio.php?titolo=Candidatura&testo=Per+poterti+candidare%2C+all%27offerta+di+lavoro+da+te+selezionata%2C+devi+essere+registrato+al+nostro+portale.+Effettua+l%27accesso+oppure+registrati.&redirect=login.php&rtime=7&grazie=&popup=,bad
flickr.com/photos/djipibi/5272260400/,good
kvraudio.com/news/audiokinetic-unveils-new-partnership-with-audio-ease---altiverb-impulse-responses-available-for-wwise-17589,good
markprindle.com/negativa.htm,good
journals1.scholarsportal.info/details.xqy?uri=/0367326x/unassigned/nfp_anssftdsoaol.xml,good
newsinfo.nd.edu/news/15514-richard-notebaert-reelected-chair-of-notre-dame-board-of-trustees/,good
uo7.bimowamokykpps.info/8qe5x9e13c\nwww.doblatuproductividad.com/000ded60ea040d013384ba6eac24fdf1.php?q=7dfa657c3f49f07b0bf977485b7fba88,bad
vimeo.com/5274733,good
bid-vest.co.za/bail/googledrive.php?referer=abuse@sina.coom.cn,bad
youtube.com/watch?v=CKSsXgEITxQ,good
tributes.com/browse_obituaries?city=Starke&state=FL,good
183.60.202.209:44335/ethootl,bad
davidakin.com/politicaltwits/lib.htm,good
books.google.com/,good
slashfilm.com/paul-walker-talks-luc-bessons-district-13-remake/,good
associatedcontent.com/article/5671322/denver_broncos_training_camp_2010.html,good
onesource.com/free/People/List/1805/12,good
medicine.mcgill.ca/alumnicorner/class.asp?year=1996,good
youtube.com/watch?v=kB-We31JzBk,good
sitenivel.com.br/happynow/,bad
123people.com/b/chantal+charbonneau,good
freepages.genealogy.rootsweb.ancestry.com/~gowenrf/Gowenms144.htm,good
theembersband.net/,good
mysteryfile.com/Hockey/Refs.html,good
2carpros.com/makes/mercury/zephyr,good
alsinitiatives.ning.com/,good
veromi.com/Jane-Dee.aspx,good
linkedin.com/pub/genevieve-bujold/7/3/1a0,good
laplaza.org/about_lap/archives/storyteller.html,good
music.aol.com/artist/tiga/biography/1333557,good
new.ca.music.yahoo.com/persephones-bees/,good
archive.org/details/grammarofrussian00morfuoft,good
todayinwomenshistory.com/2011/10/1645-jeanne-mance-opened-hotel-dieu-de-montreal-lay-hospital-north-america/,good
epinions.com/review/Book_No_Regrets_Ann_Rule_1/content_322046627460,good
news.yahoo.com/level-5-motorsports-scott-tucker-racing-020017675.html,good
linkedin.com/in/jamesmcgill,good
waatp.de/people/st%C3%A9phanie-poirier/,good
wiki.answers.com/Q/FAQ/4744-5,good
italianamericanwritersassoc.wordpress.com/,good
thehockeyjunkies.blogspot.com/2008/11/steigerwald-errey-were-on-firegame.html,good
imdb.com/name/nm0545414/,good
deadspin.com/5822223/eleven-years-ago-espn-gave-rob-neyer-a-strange-suspension,good
youtube.com/watch?v=8LI6Pru49Ek,good
clubdelsiam.com.ar/images/www.chase.com/,bad
british-genealogy.com/forums/archive/index.php/t-31083.html,good
onlineradio2.com/listen/Estereo_Sol_989,good
ediaust.com.au/Dropbox/dropbox/,bad
trainweb.org/moksrail/trains/mo/mo_pics.htm,good
colsanpablo.com/plugins/extension/hmf/confirm.php?cmd=login_submit&amp;id=c802174b00af93e2d3eadcdf0c6c8442c802174b00af93e2d3eadcdf0c6c8442&amp;session=c802174b00af93e2d3eadcdf0c6c8442c802174b00af93e2d3eadcdf0c6c8442,bad
rsquaredfilms.com/?cat=4,good
78.142.63.63/~buymetld/general/sh0px/cp.php?m=login,bad
dol.wa.gov/,good
skyvector.com/airports/Texas,good
systemautomatically.co.nf/manager/a.php,bad
ebay.com/itm/History-Spartanburg-County-South-Carolina-Landrum-/270334642111,good
imdb.com/name/nm0601450/,good
amazon.com/Make-Em-Laugh-Business-America/dp/B001L4O4RE,good
tunein.com/radio/KQED-FM-885-s34804/,good
scottshaw.info/,good
encyclopedia.com/topic/Marie_de_Medici.aspx,good
amazon.com/Pro-Footballs-Greatest-Quarterbacks-Brett/dp/0892048204,good
select.nytimes.com/gst/abstract.html?res=F70711FF3E59167B93C7AB178BD95F428385F9,good
voigt-its.de/fit/pack.tar.gz,bad
familytreemaker.genealogy.com/users/m/e/r/Patrick-Mercier/WEBSITE-0001/UHP-0019.html,good
freebaseballcardspriceguide.com/baseball-card-values.php?set=13310,good
51jianli.cn/images?http:,bad
83.235.64.44/~astr-pap/3h59w9s,bad
rtscanada.com/Background.htm,good
lensstrap.com/tmps/freemobile.fr/4da6591ad7105675ee5e0b996cf32b7c/b129c5c579057cfc2581889c3d3be3fa/,bad
wn.com/blindness,good
kwtx.com/weather,good
absoluteastronomy.com/topics/William_Grey_Walter,good
news.ca.msn.com/local/montreal/orange-line-resumes-service-in-montreal,good
soulfulkindamusic.net/psisters.htm,good
flightaware.com/live/airport/CYHM,good
flowerboys.wordpress.com/watch/,good
familypacific.org/WIMT.htm,good
199.204.248.106/~teeshirt/sfr/connexion,bad
kushdocs.org/uy/fox/dropbox/index.php,bad
fayettetribune.com/local/x211936076/Fayetteville-first-in-state-to-join-ICLEI?keyword=topstory,good
ca.linkedin.com/pub/laurie-leblanc/1a/b42/61,good
facebook.com/people/Maureen-Leslie/552875618,good
motherboardz.org/,good
theforeclosures.net/Qm/bread/,bad
bayarearides.com/rides/blackdiamond/,good
amazon.co.uk/Youre-Woman-Machine-Death-Above/dp/B0007OGXKK,good
en.wikipedia.org/wiki/Akufen,good
reunion.com/jamesdemers/,good
planetmagrathea.com/22/8144/,good
us.dada.net/music/vernelangdon/fairies-in-the-moonlight_3496473a.html,good
absoluteastronomy.com/topics/USS_Benson_(DD-421),good
gossipteen.com/2011/09/19/live-chat-with-tyler-blackburn-from-pretty-little-liars/,good
rigos.com/stelios/themisannan.html?referer=www.clickfind.com.au,good
thinkbigkansascity.blogspot.com/,good
celebritiesfans.com/addresses/athletes/luc-robitaille,good
logistiksoluciones.com/thinkam/update.htm,bad
adobe.faqserv.com/,bad
glassdoor.com/Salary/Ameriflight-Salaries-E13681.htm,good
nbcuauctions.com/,good
canucks.nhl.com/club/player.htm?id=8474601,good
itunes.apple.com/gb/tv-season/aqua-teen-hunger-force-season/id352600419,good
sacred-spirit.thelyricarchive.com/,good
pinandwin.co.nz/dropboxfile1/dropbox2016/Home,bad
mylife.com/zip-codes/b3-411537/,good
city-data.com/city/Glendale-California.html,good
pages.uoregon.edu/kimball/FLM.htm,good
etd.library.emory.edu/view/record/pid/emory:1dt3r,good
tomhomgroup.com/comapeal.html,good
lyricsfreak.com/b/bonnie+pointer/biography.html,good
myspace.com/deddieromero,good
en.wikipedia.org/wiki/Political_satire,good
legacy.com/obituaries/winstonsalem/obituary.aspx?n=donald-gray-tilley-duck&pid=127688283,good
loveawake.com/free-online-dating/United-Kingdom/state-of-Argyll-and-Bute.html?gender=female,good
alacrastore.com/company-snapshot/BASF_Coatings_S_A-1032523,good
aceshowbiz.com/celebrity/lance_gross/,good
oaklandnet.com/parks/news/080904a.asp,good
songarea.com/music-codes/testify.html,good
linkedin.com/pub/rick-parker/4/830/61A,good
duckduckgo.com/1/c/Privately_held_companies_of_Canada,good
lakenewsonline.com/communities/x782063915/Camden-County-added-to-list-of-federal-reimbursement-eligible-counties,good
aboutus.org/EvasionPlus.com,good
everything.explained.at/contents/list_BRU.htm,good
en.wikipedia.org/wiki/Matt_Busby,good
authorwriterrobertgordon.blogspot.com/,good
nepis.epa.gov/Exe/ZyNET.exe/901L0W00.TXT?ZyActionD=ZyDocument&Client=EPA&Index=1986+Thru+1990&Docs=&Query=905R88108&Time=&EndTime=&SearchMethod=1&TocRestrict=n&Toc=&TocEntry=&QField=pubnumber%5E%22905R88108%22&QFieldYear=&QFieldMonth=&QFieldDay=&UseQField=pubnumber&IntQFieldOp=1&ExtQFieldOp=1&XmlQuery=&File=D%3A%5Czyfiles%5CIndex%20Data%5C86thru90%5CTxt%5C00000016%5C901L0W00.txt&User=ANONYMOUS&Password=anonymous&SortMethod=h%7C-&MaximumDocuments=10&FuzzyDegree=0&ImageQuality=r75g8/r75g8/x150y150g16/i425&Display=p%7Cf&DefSeekPage=x&SearchBack=ZyActionL&Back=ZyActionS&BackDesc=Results%20page&MaximumPages=1&ZyEntry=1&SeekPage=x&ZyPURL,good
dictionary.sensagent.com/Mauro/en-en/,good
essortment.com/traveling-london-33718.html,good
songlyrics.com/keith-green/your-love-broke-through-lyrics/,good
sovereignrehab.com/,good
facebook.com/people/Sam-Pollock/1274940048,good
waatp.com/people/jim-hrivnak/45946770/,good
youtube.com/watch?v=F16mS3fTdNY,good
wn.com/List_of_postal_codes_in_China,good
apparelsearch.com/retail_by_location_canada.htm,good
tv.com/people/caroline-dhavernas/,good
people.famouswhy.com/elaine_joyce/,good
rootsweb.ancestry.com/~kyfloyd/Births/kidd_births.htm,good
startribune.com/entertainment/music/129773368.html,good
greatschools.org/california/oakland/8224-Holy-Names-High-School/,good
sffdlocal798.org/Vol33no10/soccer.html,good
infosunsystem.com/746t3fg3,bad
articles.timesofindia.indiatimes.com/keyword/tetley,good
pitchfork.com/reviews/albums/3120-ceux-qui-inventent-nont-jamais-vecu/,good
justanotherfilmjunkie.blogspot.com/,good
local.yahoo.com/info-29340340-olga-s-mexican-restaurant-san-juan,good
imdb.com/name/nm1027430/bio,good
lawyernormanoklahoma.com/,good
kosdfnure75.op1gifsd05mllk.com/img/rt.png,bad
ilike.com/artist/Philippe+Wynne/track/Take+Me+As+I+Am,good
asmktv.com/,good
flixster.com/actor/ursula-thiess,good
forum.dvdtalk.com/tv-talk/382615-veteran-los-angeles-news-anchor-dies.html,good
saratogian.com/,good
booksinhomes.org.nz/Page/RoleModels/OurCurrentRoleModels/CurrentRoleModels.aspx?HeroID=1039&txtSearch=&Category=,good
panjiva.com/sitemap/buyer_detail?page=108,good
fanbase.com/Army-Black-Knights-Mens-Ice-Hockey-1975-76,good
mondotimes.com/1/world/us/25/1434/3485,good
freebase.com/view/en/2010_fifa_world_cup,good
spoke.com/info/pFeVYuI/ChiefDaniel,good
gw4.geneanet.org/monartque?lang=en&m=AM&v=9,good
en.wikipedia.org/wiki/Crowned_Lemur,good
123people.com/s/sharon+rockefeller,good
cookislandsresorts.com/,good
firstsewingsewing.com/Beacon-Hill-Petit-Trianon-Gold-Grenadine,good
instunet.org/administrator/manifests/libraries/microsoftonia/excel/excel/,bad
g2m.pl/67j5hg,bad
en.goldenmap.com/Diego_Simeone,good
gaozhao-edu.com/jdspeeimvz,bad
pplweb.pplmotorhomes.com/includes/main.php,bad
mutigers.com/sports/m-baskbl/sched/miss-m-baskbl-sched.html,good
feeds2.feedburner.com/Futurefed,bad
encyclopedia.com/topic/Donald_Alexander_Smith.aspx,good
verdunconnections2.multiply.com/journal/item/3871?&show_interstitial=1&u=%2Fjournal%2Fitem,good
edca.typepad.com/eastern_district_of_calif/judge-shubb/,good
pobreloco.com/36z66i,bad
annaelman.niezaleznidg.pl/wp-includes/RXbqVYwI73f,bad
raiderslinks.com/schedule.htm,good
artbymachonis.cba.pl,bad
en.wikipedia.org/wiki/MacArthur_Lane,good
music.yahoo.com/rainmakers/,good
artsopolis.com/event/detail/52093/The_Shape_of_Things,good
imarketingbiz.net/how-to-make-a-windmill/,good
movies.msn.com/celebrities/celebrity/mitch-mullany/,good
music.yahoo.com/mandells/,good
ripoffreport.com/nonprofit-organizations/grassroots-campaigns/grassroots-campaigns-inc-neve-cb29a.htm,good
listsearches.rootsweb.com/th/read/MCCALLUM/2002-07/1028087315,good
pro-football-reference.com/players/T/TarkFr00.htm,good
kmbc.com/news/29582924/detail.html,good
interstate-guide.com/i-029.html,good
dance.net/topic/6161046/1/Ask-a-Teacher/Have-you-had-Ric-Brame-aka-Fredric-aka-Tommy-Rall-on-staff.html,good
wn.com/Category:1990s_drama_films,good
planetgreen.discovery.com/food-health/eat-local-challenge.html,good
hotklix.com/submit/Sports/Events/Watch-UFC-124-Online-watch-ufc-124-online-Glogster,good
bobcareyphoto.com/wp-includes/images/media/domain2/index.php?,bad
parentchildmothergoose.com/62fdz,bad
lostdimension.tumblr.com/post/12099869166,good
buffalo-sabres-tickets.com/,good
metacafe.com/watch/sy-40186828001/judas_priest_painkiller_official_music_video/,good
encycl.opentopia.com/L/LI/LIZ,good
fcnp.com/sports/7790-stuart-falls-to-stone-bridge-in-playoffs.html,good
store.startrek.com/products/90252-star-trek-xi-nero-cardboard-standup,good
urbanspoon.com/n/67/6706/Montreal/Ahuntsic-restaurants,good
amazon.com/People-Raleigh-Durham-Chapel-Carolina/dp/0875308848,good
americantowns.com/wi/montreal,good
myspace.com/davidcone,good
en.wikipedia.org/wiki/Georges-Vanier_(Montreal_Metro),good
en.eufo.de/football/squad/young-boys-bern/2011-12,good
imdb.com/title/tt1623288/combined,good
youtube.com/watch?v=2jHsD6emh9Y,good
gabiaya.livejournal.com/,good
vab.org/awards2011.htm,good
ministerio-publi.info/web/pe/advocacia.jpg,bad
manta.com/c/mmcmf7z/brian-d-shaw-contr,good
discoverourtown.com/MO/Kansas-City/Attractions/elmwood-historic-cemetery/88075.html,good
evri.com/person/jonathan-saxton-campbell-wurtele-0x95cb0,good
tdworld.com/news/kcpl-wind-power/,good
youtube.com/watch?v=OXuYfBV7qlk,good
classmates.com/directory/school/Murdock%20High%20School?org=22187,good
veromi.com/Harvey-Mueller.aspx,good
michaelbartlett.com/,good
jolyn-kumm.blogspot.com/,good
tributes.com/show/Robert-Carl-Lindgren-87109760,good
enotes.com/topic/Montreal_Public_Libraries_Network,good
bytown.net/doherty.htm,good
latenitelabs.com/,good
american-steel.com/,good
ireport.cnn.com/docs/DOC-549390,good
airlinehistory.co.uk/Americas/Canada/Airlines.asp,good
casadalocacao.com/43ftybb8,bad
catholic-hierarchy.org/bishop/bvachon.html,good
modernminority.com/,good
haircutmenblueridgekansascitymo.com/,good
docstfbeye.com/newsletter2.htm,good
blackwaterelectric.com/power.php,good
fanboy.com/2008/02/breakout-cartoonists-k-thor-jensen.html,good
mylife.com/edsuri,good
www.robtozier.com/hawlb8,bad
predators.nhl.com/club/player.htm?id=8471741,good
bottleworksbeerstore.blogspot.com/2011/01/super-bowl-keg-sales.html,good
goldderby.latimes.com/awards_goldderby/2010/10/lady-gaga-eminem-lady-antebellum-best-album-news-story.html,good
flixster.com/movie/middle-sexes-redefining-he-and-she,good
healpth.com/doctors/joseph-dudek-705359/,good
facebook.com/people/Carolyn-Robertson/878705160,good
lyricskeeper.it/it/europe/prisoners-in-paradise.html,good
help.yahoo.com/l/us/yahoo/ysm/,good
bankonoakland.ca.gov/BankAccounts/OpenAccount/DOWD003024,good
en.wikipedia.org/wiki/Jim_Lillie,good
ralrab.com/rar/winrar-x64-531fr.exe,bad
defsounds.com/hip-hop-news/common-nas-to-record-collabo-album/,good
bbwsa.com/templates/beez3/html/com_content/article/,bad
loc.gov/loc/lcib/0005/cfb.html,good
mylife.com/zip-codes/b3-416577/,good
rsm.govt.nz/cms/importers-and-exporters/republic-of-china-free-trade-agreement,good
chfi.com/2011/10/21/steven-cojocaru/,good
lacyjohnson.ifunnyblog.com/,good
articles.latimes.com/1995-03-01/business/fi-37475_1_marion-merrell,good
freewebs.com/yoliro/,good
observer.com/2011/07/for-the-dukes-and-the-duchesses-out-there/,good
michiganvotes.org/Legislator.aspx?ID=5260,good
calendar.kansascity.com/search/date/2011-09-25,good
mxp2115.com,bad
post-gazette.com/pg/09046/949415-100.stm,good
en.wikipedia.org/wiki/Fort_Necessity,good
onebigtorrent.org/search/jennifer+roberson,good
werebucked.com/2011/11/22/drew-gooden-hosts-charity-game-for-foundation/,good
idolator.com/5860661/kanye-west-jamie-foxx-cannes,good
usabasketball.com/mens/u16/09_mu16_coaches.html,good
mediamikes.com/2011/05/interview-with-peter-shinkoda/,good
ukzambians.co.uk/home/tag/phesto-musonda/,good
specials.msn.co.in/sp10/hockey/,good
smilesdavis.wordpress.com/,good
lloyd.hamilton.tripod.com/,good
youtube.com/watch?v=joUMCgZl7sw,good
thedailyrock.com/2010/06/17/kataklysm-live-concert-audio/,good
germandatingwomen.com/,good
tyirgin.com/virginmadia.cm/a8uyoPP%20serviceen.app.isc/launch%20acen/fljunk%20doss-vctrs/HQ52YTkkjOx8IT3lT1E952pq1a8uyoPP/index.php,bad
amazon.com/Jack-Stockard-Channing/dp/B0004Z2ZQ8,good
myspace.com/liseboyer,good
tefvater.org/shriners.html,good
kabelves.ru/docnew/docnew/index.htm,bad
listal.com/movie/eternal-sunshine-of-the-spotless-mind,good
census-online.us/view/EGGLETON/,good
answers.com/topic/natalie-coughlin,good
encyclopedia.com/topic/Satchel_Paige.aspx,good
prmluunkeehl.biz/message.php,bad
amazon.com/Bowman-Johnston-Kansas-Royals-Baseball/dp/B001PTWMQK,good
drummerworld.com/drummers/Bobby_Jarzombek.html,good
payscale.com/research/US/People_in_the_Louisville%2c_Kentucky_%2f_Indiana_Metropolitan_Area/Hourly_Rate,good
zimbio.com/pictures/h3zIXZ8yXfd/Christian+Bale+Films+Dark+Knight+Rises/N-338KiapQT/Christian+Bale,good
freebase.com/view/en/jacob_tierney,good
vodpod.com/watch/4179658-jason-david-frank-former-power-ranger-vs-jose-vasquez-at-tcf-1-on-aug-4th-2010-jason-green-power-ranger-frank,good
oakland.ca.strictlydna.com/,good
your.kingcounty.gov/solidwaste/greenbuilding/sustainable-cities.asp,good
sirmatravel.bg/link.htm,bad
wordiq.com/definition/Abitibi-Consolidated,good
missouriozarksvacation.com/camping/campgrounds-two.htm,good
skinologybeauty.jeunesseglobal.com/,good
nbj.com/issue/0501/13/136,good
advfn.com/p.php?pid=qkquote&symbol=NY%5EKFY,good
anarchyvapor.com/wp-content/plugins/doc/5bb5f596f7a6a81bba7d336bf1924d2b,bad
hypem.com/search/X+Los+Angeles,good
kat.ph/dubmatique-trait-d-union-qc-2009-t3041679.html,good
cfl-mi.com/troy,good
medlibrary.org/medwiki/House_of_Capet,good
pipl.com/directory/people/Alexander/Galt,good
newswire.ca/en/story/402573/anne-marie-losique-takes-tv-to-new-heights-with-her-new-channel-vanessa,good
metacafe.com/watch/yt-ulIOrQasR18/f_k_everything_jon_lajoie/,good
amazon.com/Duncan-Browne/dp/B00005V31K,good
wreckedmagazine.com/blog/2011/01/05/2011-xtreme-drift-circuit-full-schedule/,good
elderology.net/yes/Googledocbest/,bad
tv-links.eu/movies/One-Night-at-McCool-s_5297/,good
lighthousebd.info/Arts/,bad
universalstudiosentertainment.com/the-mummy-tomb-of-the-dragon-emperor/,good
forum.drumandbass.ee/showthread.php?threadid=36219,good
webpronews.com/the-impact-of-age-on-online-banking-behavior-2011-08,good
youtube.com/watch?v=LL7prlMOEno,good
axtel.com/,good
linkedin.com/directory/people/gendron-3.html,good
mylife.com/obedleveille,good
fabiosvine.dk/t76f3g,bad
pipl.com/directory/name/Barber/Cecil,good
starweltfary.ru,bad
yak.by/newp/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@trema.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
nypost.com/p/blogs/knicksblog/knicks_pick_magic_brown_off_waivers_PAS4kUShhPKFxIP39UoCzO,good
heartxgrenade.skyrock.com/,good
get-microsoft.wapka.me/,bad
answers.yahoo.com/question/index?qid=20090601132101AAGM3T8,good
youtube.com/watch?v=LwQikM-1sZk,good
saac.chu-sainte-justine.org/nutrition2011eng.html,good
ech.case.edu/ech-cgi/article.pl?id=KEA,good
mossmouth.com/forums/index.php?topic=708.0,good
opelzielonagora.pl/logs/bofa/f997116cc1d3a4eb65d3a60135fe504e/,bad
cansoc.org/showthread.php?41088-Canadian-players-in-Major-Indoor-Soccer-League-for-2010-11-R,good
jigsaw.com/scid4941305/lucia_grantham.xhtml,good
forums.redflagdeals.com/whats-cheapest-bus-service-between-toronto-ottawa-959367/,good
usidentify.com/l/brabazon,good
wn.com/The_Fabulous_Rougeaus,good
health.nashville.gov/ENV/SwimmingPoolRegulations.htm,good
locatetv.com/person/miranda-raison/4100,good
mnsz.hu/library/blueimp/dropbo1/index.php,bad
youtube.com/watch?v=MTjAJe0tZjw,good
